x1,x2,prob
-0.3,0.8,0.669257
-0.3,0.9,0.708509
-0.3,1,0.744878
-0.3,1.1,0.778131
-0.3,1.2,0.808165
-0.3,1.3,0.834996
-0.3,1.4,0.85873
-0.3,1.5,0.879543
-0.3,1.6,0.897655
-0.3,1.7,0.913312
-0.3,1.8,0.926769
-0.3,1.9,0.938279
-0.3,2,0.94808
-0.3,2.1,0.956398
-0.3,2.2,0.963434
-0.3,2.3,0.969372
-0.3,2.4,0.974371
-0.3,2.5,0.978572
-0.3,2.6,0.982097
-0.3,2.7,0.985051
-0.3,2.8,0.987524
-0.3,2.9,0.989592
-0.3,3,0.99132
-0.3,3.1,0.992763
-0.3,3.2,0.993968
-0.3,3.3,0.994973
-0.3,3.4,0.995812
-0.3,3.5,0.996511
-0.3,3.6,0.997094
-0.3,3.7,0.997579
-0.3,3.8,0.997984
-0.3,3.9,0.998321
-0.3,4,0.998602
-0.3,4.1,0.998836
-0.3,4.2,0.999031
-0.3,4.3,0.999193
-0.3,4.4,0.999328
-0.3,4.5,0.99944
-0.3,4.6,0.999534
-0.3,4.7,0.999612
-0.3,4.8,0.999677
-0.3,4.9,0.999731
-0.3,5,0.999776
-0.2,-5,5.83357e-05
-0.2,-4.9,7.00724e-05
-0.2,-4.8,8.41703e-05
-0.2,-4.7,0.000101104
-0.2,-4.6,0.000121444
-0.2,-4.5,0.000145876
-0.2,-4.4,0.000175222
-0.2,-4.3,0.000210471
-0.2,-4.2,0.000252808
-0.2,-4.1,0.000303659
-0.2,-4,0.000364735
-0.2,-3.9,0.00043809
-0.2,-3.8,0.000526191
-0.2,-3.7,0.000631997
-0.2,-3.6,0.000759062
-0.2,-3.5,0.000911651
-0.2,-3.4,0.00109488
-0.2,-3.3,0.00131489
-0.2,-3.2,0.00157903
-0.2,-3.1,0.00189614
-0.2,-3,0.00227679
-0.2,-2.9,0.00273364
-0.2,-2.8,0.00328186
-0.2,-2.7,0.00393959
-0.2,-2.6,0.00472852
-0.2,-2.5,0.00567453
-0.2,-2.4,0.0068085
-0.2,-2.3,0.00816723
-0.2,-2.2,0.00979443
-0.2,-2.1,0.011742
-0.2,-2,0.0140713
-0.2,-1.9,0.0168548
-0.2,-1.8,0.0201777
-0.2,-1.7,0.0241396
-0.2,-1.6,0.0288565
-0.2,-1.5,0.0344625
-0.2,-1.4,0.0411115
-0.2,-1.3,0.0489783
-0.2,-1.2,0.0582589
-0.2,-1.1,0.0691701
-0.2,-1,0.0819471
-0.2,-0.9,0.0968387
-0.2,-0.8,0.1141
-0.2,-0.7,0.133982
-0.2,-0.6,0.156715
-0.2,-0.5,0.182493
-0.2,-0.4,0.211447
-0.2,-0.3,0.243627
-0.2,-0.2,0.278971
-0.2,-0.1,0.317292
-0.2,-1.02696e-15,0.358262
-0.2,0.1,0.401411
-0.2,0.2,0.446144
-0.2,0.3,0.491766
-0.2,0.4,0.537526
-0.2,0.5,0.582663
-0.2,0.6,0.626456
-0.2,0.7,0.668269
-0.2,0.8,0.707587
-0.2,0.9,0.74403
-0.2,1,0.77736
-0.2,1.1,0.807473
-0.2,1.2,0.834381
-0.2,1.3,0.858189
-0.2,1.4,0.87907
-0.2,1.5,0.897245
-0.2,1.6,0.912958
-0.2,1.7,0.926466
-0.2,1.8,0.93802
-0.2,1.9,0.947861
-0.2,2,0.956212
-0.2,2.1,0.963277
-0.2,2.2,0.969239
-0.2,2.3,0.974259
-0.2,2.4,0.978478
-0.2,2.5,0.982018
-0.2,2.6,0.984985
-0.2,2.7,0.987468
-0.2,2.8,0.989546
-0.2,2.9,0.991281
-0.2,3,0.992731
-0.2,3.1,0.993941
-0.2,3.2,0.994951
-0.2,3.3,0.995793
-0.2,3.4,0.996495
-0.2,3.5,0.997081
-0.2,3.6,0.997569
-0.2,3.7,0.997975
-0.2,3.8,0.998314
-0.2,3.9,0.998596
-0.2,4,0.998831
-0.2,4.1,0.999026
-0.2,4.2,0.999189
-0.2,4.3,0.999325
-0.2,4.4,0.999438
-0.2,4.5,0.999532
-0.2,4.6,0.99961
-0.2,4.7,0.999676
-0.2,4.8,0.99973
-0.2,4.9,0.999775
-0.2,5,0.999813
-0.1,-5,6.97607e-05
-0.1,-4.9,8.37958e-05
-0.1,-4.8,0.000100654
-0.1,-4.7,0.000120904
-0.1,-4.6,0.000145227
-0.1,-4.5,0.000174443
-0.1,-4.4,0.000209535
-0.1,-4.3,0.000251684
-0.1,-4.2,0.000302309
-0.1,-4.1,0.000363113
-0.1,-4,0.000436142
-0.1,-3.9,0.000523851
-0.1,-3.8,0.000629187
-0.1,-3.7,0.000755688
-0.1,-3.6,0.000907599
-0.1,-3.5,0.00109001
-0.1,-3.4,0.00130905
-0.1,-3.3,0.00157202
-0.1,-3.2,0.00188772
-0.1,-3.1,0.00226668
-0.1,-3,0.00272151
-0.1,-2.9,0.00326731
-0.1,-2.8,0.00392214
-0.1,-2.7,0.00470758
-0.1,-2.6,0.00564942
-0.1,-2.5,0.00677842
-0.1,-2.4,0.00813119
-0.1,-2.3,0.00975129
-0.1,-2.2,0.0116904
-0.1,-2.1,0.0140096
-0.1,-2,0.0167811
-0.1,-1.9,0.0200897
-0.1,-1.8,0.0240348
-0.1,-1.7,0.0287318
-0.1,-1.6,0.0343144
-0.1,-1.5,0.0409361
-0.1,-1.4,0.048771
-0.1,-1.3,0.0580147
-0.1,-1.2,0.0688836
-0.1,-1.1,0.0816123
-0.1,-1,0.0964494
-0.1,-0.9,0.11365
-0.1,-0.8,0.133465
-0.1,-0.7,0.156127
-0.1,-0.6,0.181829
-0.1,-0.5,0.210705
-0.1,-0.4,0.242806
-0.1,-0.3,0.278075
-0.1,-0.2,0.316327
-0.1,-0.1,0.357237
-0.1,-1.02696e-15,0.40034
-0.1,0.1,0.445042
-0.1,0.2,0.490652
-0.1,0.3,0.536418
-0.1,0.4,0.581578
-0.1,0.5,0.625412
-0.1,0.6,0.66728
-0.1,0.7,0.706664
-0.1,0.8,0.74318
-0.1,0.9,0.776587
-0.1,1,0.806779
-0.1,1.1,0.833764
-0.1,1.2,0.857645
-0.1,1.3,0.878595
-0.1,1.4,0.896833
-0.1,1.5,0.912604
-0.1,1.6,0.926162
-0.1,1.7,0.93776
-0.1,1.8,0.94764
-0.1,1.9,0.956025
-0.1,2,0.963119
-0.1,2.1,0.969106
-0.1,2.2,0.974147
-0.1,2.3,0.978384
-0.1,2.4,0.981939
-0.1,2.5,0.984919
-0.1,2.6,0.987413
-0.1,2.7,0.989499
-0.1,2.8,0.991243
-0.1,2.9,0.992699
-0.1,3,0.993915
-0.1,3.1,0.994929
-0.1,3.2,0.995775
-0.1,3.3,0.99648
-0.1,3.4,0.997068
-0.1,3.5,0.997558
-0.1,3.6,0.997966
-0.1,3.7,0.998306
-0.1,3.8,0.998589
-0.1,3.9,0.998825
-0.1,4,0.999022
-0.1,4.1,0.999186
-0.1,4.2,0.999322
-0.1,4.3,0.999435
-0.1,4.4,0.99953
-0.1,4.5,0.999609
-0.1,4.6,0.999674
-0.1,4.7,0.999729
-0.1,4.8,0.999774
-0.1,4.9,0.999812
-0.1,5,0.999843
-1.02696e-15,-5,8.34231e-05
-1.02696e-15,-4.9,0.000100207
-1.02696e-15,-4.8,0.000120366
-1.02696e-15,-4.7,0.000144581
-1.02696e-15,-4.6,0.000173667
-1.02696e-15,-4.5,0.000208603
-1.02696e-15,-4.4,0.000250564
-1.02696e-15,-4.3,0.000300964
-1.02696e-15,-4.2,0.000361499
-1.02696e-15,-4.1,0.000434203
-1.02696e-15,-4,0.000521522
-1.02696e-15,-3.9,0.000626389
-1.02696e-15,-3.8,0.000752328
-1.02696e-15,-3.7,0.000903565
-1.02696e-15,-3.6,0.00108517
-1.02696e-15,-3.5,0.00130323
-1.02696e-15,-3.4,0.00156504
-1.02696e-15,-3.3,0.00187934
-1.02696e-15,-3.2,0.00225662
-1.02696e-15,-3.1,0.00270944
-1.02696e-15,-3,0.00325282
-1.02696e-15,-2.9,0.00390476
-1.02696e-15,-2.8,0.00468674
-1.02696e-15,-2.7,0.00562443
-1.02696e-15,-2.6,0.00674847
-1.02696e-15,-2.5,0.00809531
-1.02696e-15,-2.4,0.00970833
-1.02696e-15,-2.3,0.011639
-1.02696e-15,-2.2,0.0139481
-1.02696e-15,-2.1,0.0167077
-1.02696e-15,-2,0.0200022
-1.02696e-15,-1.9,0.0239304
-1.02696e-15,-1.8,0.0286076
-1.02696e-15,-1.7,0.034167
-1.02696e-15,-1.6,0.0407614
-1.02696e-15,-1.5,0.0485646
-1.02696e-15,-1.4,0.0577715
-1.02696e-15,-1.3,0.0685982
-1.02696e-15,-1.2,0.0812787
-1.02696e-15,-1.1,0.0960615
-1.02696e-15,-1,0.113202
-1.02696e-15,-0.9,0.13295
-1.02696e-15,-0.8,0.15554
-1.02696e-15,-0.7,0.181166
-1.02696e-15,-0.6,0.209964
-1.02696e-15,-0.5,0.241987
-1.02696e-15,-0.4,0.277181
-1.02696e-15,-0.3,0.315364
-1.02696e-15,-0.2,0.356214
-1.02696e-15,-0.1,0.39927
-1.02696e-15,-1.02696e-15,0.443941
-1.02696e-15,0.1,0.489538
-1.02696e-15,0.2,0.535309
-1.02696e-15,0.3,0.580493
-1.02696e-15,0.4,0.624367
-1.02696e-15,0.5,0.666289
-1.02696e-15,0.6,0.705739
-1.02696e-15,0.7,0.742328
-1.02696e-15,0.8,0.775813
-1.02696e-15,0.9,0.806083
-1.02696e-15,1,0.833145
-1.02696e-15,1.1,0.8571
-1.02696e-15,1.2,0.878119
-1.02696e-15,1.3,0.89642
-1.02696e-15,1.4,0.912247
-1.02696e-15,1.5,0.925856
-1.02696e-15,1.6,0.937499
-1.02696e-15,1.7,0.947418
-1.02696e-15,1.8,0.955837
-1.02696e-15,1.9,0.96296
-1.02696e-15,2,0.968972
-1.02696e-15,2.1,0.974034
-1.02696e-15,2.2,0.978289
-1.02696e-15,2.3,0.98186
-1.02696e-15,2.4,0.984852
-1.02696e-15,2.5,0.987358
-1.02696e-15,2.6,0.989453
-1.02696e-15,2.7,0.991204
-1.02696e-15,2.8,0.992667
-1.02696e-15,2.9,0.993887
-1.02696e-15,3,0.994906
-1.02696e-15,3.1,0.995756
-1.02696e-15,3.2,0.996464
-1.02696e-15,3.3,0.997055
-1.02696e-15,3.4,0.997547
-1.02696e-15,3.5,0.997957
-1.02696e-15,3.6,0.998299
-1.02696e-15,3.7,0.998583
-1.02696e-15,3.8,0.99882
-1.02696e-15,3.9,0.999018
-1.02696e-15,4,0.999182
-1.02696e-15,4.1,0.999319
-1.02696e-15,4.2,0.999433
-1.02696e-15,4.3,0.999528
-1.02696e-15,4.4,0.999607
-1.02696e-15,4.5,0.999673
-1.02696e-15,4.6,0.999728
-1.02696e-15,4.7,0.999773
-1.02696e-15,4.8,0.999811
-1.02696e-15,4.9,0.999843
-1.02696e-15,5,0.999869
0.1,-5,9.97609e-05
0.1,-4.9,0.000119831
0.1,-4.8,0.000143938
0.1,-4.7,0.000172895
0.1,-4.6,0.000207675
0.1,-4.5,0.00024945
0.1,-4.4,0.000299626
0.1,-4.3,0.000359891
0.1,-4.2,0.000432272
0.1,-4.1,0.000519203
0.1,-4,0.000623604
0.1,-3.9,0.000748984
0.1,-3.8,0.000899548
0.1,-3.7,0.00108035
0.1,-3.6,0.00129744
0.1,-3.5,0.00155809
0.1,-3.4,0.001871
0.1,-3.3,0.00224661
0.1,-3.2,0.00269742
0.1,-3.1,0.0032384
0.1,-3,0.00388745
0.1,-2.9,0.00466598
0.1,-2.8,0.00559955
0.1,-2.7,0.00671865
0.1,-2.6,0.00805959
0.1,-2.5,0.00966555
0.1,-2.4,0.0115878
0.1,-2.3,0.0138869
0.1,-2.2,0.0166346
0.1,-2.1,0.0199149
0.1,-2,0.0238265
0.1,-1.9,0.028484
0.1,-1.8,0.0340202
0.1,-1.7,0.0405874
0.1,-1.6,0.0483589
0.1,-1.5,0.0575293
0.1,-1.4,0.0683138
0.1,-1.3,0.0809464
0.1,-1.2,0.0956751
0.1,-1.1,0.112755
0.1,-1,0.132437
0.1,-0.9,0.154955
0.1,-0.8,0.180506
0.1,-0.7,0.209226
0.1,-0.6,0.241171
0.1,-0.5,0.276289
0.1,-0.4,0.314402
0.1,-0.3,0.355192
0.1,-0.2,0.398201
0.1,-0.1,0.442841
0.1,-1.02696e-15,0.488424
0.1,0.1,0.5342
0.1,0.2,0.579407
0.1,0.3,0.62332
0.1,0.4,0.665297
0.1,0.5,0.704812
0.1,0.6,0.741474
0.1,0.7,0.775036
0.1,0.8,0.805385
0.1,0.9,0.832524
0.1,1,0.856553
0.1,1.1,0.877641
0.1,1.2,0.896005
0.1,1.3,0.91189
0.1,1.4,0.92555
0.1,1.5,0.937238
0.1,1.6,0.947195
0.1,1.7,0.955648
0.1,1.8,0.962801
0.1,1.9,0.968838
0.1,2,0.973921
0.1,2.1,0.978194
0.1,2.2,0.98178
0.1,2.3,0.984786
0.1,2.4,0.987302
0.1,2.5,0.989406
0.1,2.6,0.991165
0.1,2.7,0.992634
0.1,2.8,0.99386
0.1,2.9,0.994883
0.1,3,0.995737
0.1,3.1,0.996448
0.1,3.2,0.997042
0.1,3.3,0.997536
0.1,3.4,0.997948
0.1,3.5,0.998291
0.1,3.6,0.998577
0.1,3.7,0.998815
0.1,3.8,0.999013
0.1,3.9,0.999178
0.1,4,0.999316
0.1,4.1,0.99943
0.1,4.2,0.999526
0.1,4.3,0.999605
0.1,4.4,0.999671
0.1,4.5,0.999726
0.1,4.6,0.999772
0.1,4.7,0.99981
0.1,4.8,0.999842
0.1,4.9,0.999869
0.1,5,0.999891
0.2,-5,0.000119298
0.2,-4.9,0.000143298
0.2,-4.8,0.000172126
0.2,-4.7,0.000206751
0.2,-4.6,0.000248341
0.2,-4.5,0.000298293
0.2,-4.4,0.00035829
0.2,-4.3,0.00043035
0.2,-4.2,0.000516894
0.2,-4.1,0.000620832
0.2,-4,0.000745654
0.2,-3.9,0.00089555
0.2,-3.8,0.00107555
0.2,-3.7,0.00129167
0.2,-3.6,0.00155116
0.2,-3.5,0.00186269
0.2,-3.4,0.00223663
0.2,-3.3,0.00268545
0.2,-3.2,0.00322404
0.2,-3.1,0.00387022
0.2,-3,0.00464532
0.2,-2.9,0.00557478
0.2,-2.8,0.00668896
0.2,-2.7,0.00802402
0.2,-2.6,0.00962297
0.2,-2.5,0.0115368
0.2,-2.4,0.013826
0.2,-2.3,0.0165618
0.2,-2.2,0.0198281
0.2,-2.1,0.023723
0.2,-2,0.0283609
0.2,-1.9,0.0338739
0.2,-1.8,0.0404141
0.2,-1.7,0.0481542
0.2,-1.6,0.057288
0.2,-1.5,0.0680306
0.2,-1.4,0.0806153
0.2,-1.3,0.09529
0.2,-1.2,0.11231
0.2,-1.1,0.131926
0.2,-1,0.154372
0.2,-0.9,0.179847
0.2,-0.8,0.208489
0.2,-0.7,0.240356
0.2,-0.6,0.275398
0.2,-0.5,0.313442
0.2,-0.4,0.354172
0.2,-0.3,0.397133
0.2,-0.2,0.441741
0.2,-0.1,0.48731
0.2,-1.02696e-15,0.53309
0.2,0.1,0.57832
0.2,0.2,0.622273
0.2,0.3,0.664304
0.2,0.4,0.703883
0.2,0.5,0.740618
0.2,0.6,0.774258
0.2,0.7,0.804685
0.2,0.8,0.831902
0.2,0.9,0.856004
0.2,1,0.877161
0.2,1.1,0.895589
0.2,1.2,0.911531
0.2,1.3,0.925242
0.2,1.4,0.936975
0.2,1.5,0.946972
0.2,1.6,0.955459
0.2,1.7,0.962641
0.2,1.8,0.968703
0.2,1.9,0.973808
0.2,2,0.978099
0.2,2.1,0.9817
0.2,2.2,0.984719
0.2,2.3,0.987246
0.2,2.4,0.989359
0.2,2.5,0.991126
0.2,2.6,0.992601
0.2,2.7,0.993833
0.2,2.8,0.994861
0.2,2.9,0.995718
0.2,3,0.996433
0.2,3.1,0.997028
0.2,3.2,0.997525
0.2,3.3,0.997939
0.2,3.4,0.998283
0.2,3.5,0.99857
0.2,3.6,0.99881
0.2,3.7,0.999009
0.2,3.8,0.999175
0.2,3.9,0.999313
0.2,4,0.999428
0.2,4.1,0.999524
0.2,4.2,0.999603
0.2,4.3,0.99967
0.2,4.4,0.999725
0.2,4.5,0.999771
0.2,4.6,0.999809
0.2,4.7,0.999841
0.2,4.8,0.999868
0.2,4.9,0.99989
0.2,5,0.999908
0.3,-5,0.000142661
0.3,-4.9,0.00017136
0.3,-4.8,0.000205832
0.3,-4.7,0.000247236
0.3,-4.6,0.000296967
0.3,-4.5,0.000356697
0.3,-4.4,0.000428436
0.3,-4.3,0.000514596
0.3,-4.2,0.000618072
0.3,-4.1,0.000742339
0.3,-4,0.00089157
0.3,-3.9,0.00107077
0.3,-3.8,0.00128594
0.3,-3.7,0.00154427
0.3,-3.6,0.00185442
0.3,-3.5,0.00222671
0.3,-3.4,0.00267353
0.3,-3.3,0.00320974
0.3,-3.2,0.00385307
0.3,-3.1,0.00462475
0.3,-3,0.00555012
0.3,-2.9,0.0066594
0.3,-2.8,0.00798861
0.3,-2.7,0.00958057
0.3,-2.6,0.0114861
0.3,-2.5,0.0137654
0.3,-2.4,0.0164894
0.3,-2.3,0.0197416
0.3,-2.2,0.02362
0.3,-2.1,0.0282382
0.3,-2,0.0337283
0.3,-1.9,0.0402416
0.3,-1.8,0.0479502
0.3,-1.7,0.0570477
0.3,-1.6,0.0677484
0.3,-1.5,0.0802855
0.3,-1.4,0.0949063
0.3,-1.3,0.111866
0.3,-1.2,0.131416
0.3,-1.1,0.153791
0.3,-1,0.17919
0.3,-0.9,0.207754
0.3,-0.8,0.239542
0.3,-0.7,0.274509
0.3,-0.6,0.312483
0.3,-0.5,0.353152
0.3,-0.4,0.396066
0.3,-0.3,0.440642
0.3,-0.2,0.486196
0.3,-0.1,0.53198
0.3,-1.02696e-15,0.577232
0.3,0.1,0.621224
0.3,0.2,0.663309
0.3,0.3,0.702953
0.3,0.4,0.739761
0.3,0.5,0.773478
0.3,0.6,0.803983
0.3,0.7,0.831277
0.3,0.8,0.855454
0.3,0.9,0.87668
0.3,1,0.895171
0.3,1.1,0.911171
0.3,1.2,0.924933
0.3,1.3,0.936711
0.3,1.4,0.946748
0.3,1.5,0.955269
0.3,1.6,0.96248
0.3,1.7,0.968567
0.3,1.8,0.973694
0.3,1.9,0.978003
0.3,2,0.98162
0.3,2.1,0.984652
0.3,2.2,0.98719
0.3,2.3,0.989312
0.3,2.4,0.991087
0.3,2.5,0.992569
0.3,2.6,0.993806
0.3,2.7,0.994838
0.3,2.8,0.995699
0.3,2.9,0.996417
0.3,3,0.997015
0.3,3.1,0.997514
0.3,3.2,0.997929
0.3,3.3,0.998276
0.3,3.4,0.998564
0.3,3.5,0.998804
0.3,3.6,0.999004
0.3,3.7,0.999171
0.3,3.8,0.99931
0.3,3.9,0.999425
0.3,4,0.999522
0.3,4.1,0.999602
0.3,4.2,0.999668
0.3,4.3,0.999724
0.3,4.4,0.99977
0.3,4.5,0.999809
0.3,4.6,0.999841
0.3,4.7,0.999867
0.3,4.8,0.99989
0.3,4.9,0.999908
0.3,5,0.999923
0.4,-5,0.000170598
0.4,-4.9,0.000204916
0.4,-4.8,0.000246136
0.4,-4.7,0.000295646
0.4,-4.6,0.000355111
0.4,-4.5,0.000426531
0.4,-4.4,0.000512308
0.4,-4.3,0.000615324
0.4,-4.2,0.000739039
0.4,-4.1,0.000887607
0.4,-4,0.00106601
0.4,-3.9,0.00128022
0.4,-3.8,0.00153741
0.4,-3.7,0.00184618
0.4,-3.6,0.00221682
0.4,-3.5,0.00266167
0.4,-3.4,0.00319551
0.4,-3.3,0.003836
0.4,-3.2,0.00460427
0.4,-3.1,0.00552556
0.4,-3,0.00662997
0.4,-2.9,0.00795335
0.4,-2.8,0.00953835
0.4,-2.7,0.0114356
0.4,-2.6,0.013705
0.4,-2.5,0.0164172
0.4,-2.4,0.0196555
0.4,-2.3,0.0235174
0.4,-2.2,0.0281162
0.4,-2.1,0.0335833
0.4,-2,0.0400697
0.4,-1.9,0.0477471
0.4,-1.8,0.0568083
0.4,-1.7,0.0674674
0.4,-1.6,0.0799568
0.4,-1.5,0.094524
0.4,-1.4,0.111424
0.4,-1.3,0.130908
0.4,-1.2,0.153212
0.4,-1.1,0.178535
0.4,-1,0.207021
0.4,-0.9,0.238731
0.4,-0.8,0.273622
0.4,-0.7,0.311526
0.4,-0.6,0.352135
0.4,-0.5,0.395
0.4,-0.4,0.439543
0.4,-0.3,0.485082
0.4,-0.2,0.53087
0.4,-0.1,0.576144
0.4,-1.02696e-15,0.620174
0.4,0.1,0.662312
0.4,0.2,0.702021
0.4,0.3,0.738902
0.4,0.4,0.772695
0.4,0.5,0.80328
0.4,0.6,0.830651
0.4,0.7,0.854902
0.4,0.8,0.876197
0.4,0.9,0.894752
0.4,1,0.910809
0.4,1.1,0.924623
0.4,1.2,0.936446
0.4,1.3,0.946522
0.4,1.4,0.955078
0.4,1.5,0.962319
0.4,1.6,0.968431
0.4,1.7,0.973579
0.4,1.8,0.977907
0.4,1.9,0.98154
0.4,2,0.984584
0.4,2.1,0.987133
0.4,2.2,0.989265
0.4,2.3,0.991047
0.4,2.4,0.992536
0.4,2.5,0.993778
0.4,2.6,0.994815
0.4,2.7,0.99568
0.4,2.8,0.996401
0.4,2.9,0.997002
0.4,3,0.997503
0.4,3.1,0.99792
0.4,3.2,0.998268
0.4,3.3,0.998558
0.4,3.4,0.998799
0.4,3.5,0.999
0.4,3.6,0.999167
0.4,3.7,0.999307
0.4,3.8,0.999423
0.4,3.9,0.999519
0.4,4,0.9996
0.4,4.1,0.999667
0.4,4.2,0.999723
0.4,4.3,0.999769
0.4,4.4,0.999808
0.4,4.5,0.99984
0.4,4.6,0.999867
0.4,4.7,0.999889
0.4,4.8,0.999908
0.4,4.9,0.999923
0.4,5,0.999936
0.5,-5,0.000204005
0.5,-4.9,0.000245042
0.5,-4.8,0.000294331
0.5,-4.7,0.000353531
0.5,-4.6,0.000424634
0.5,-4.5,0.00051003
0.5,-4.4,0.000612588
0.5,-4.3,0.000735754
0.5,-4.2,0.000883661
0.5,-4.1,0.00106127
0.5,-4,0.00127453
0.5,-3.9,0.00153059
0.5,-3.8,0.00183798
0.5,-3.7,0.00220698
0.5,-3.6,0.00264986
0.5,-3.5,0.00318134
0.5,-3.4,0.003819
0.5,-3.3,0.00458388
0.5,-3.2,0.00550111
0.5,-3.1,0.00660067
0.5,-3,0.00791825
0.5,-2.9,0.00949632
0.5,-2.8,0.0113853
0.5,-2.7,0.0136448
0.5,-2.6,0.0163454
0.5,-2.5,0.0195698
0.5,-2.4,0.0234152
0.5,-2.3,0.0279946
0.5,-2.2,0.0334389
0.5,-2.1,0.0398986
0.5,-2,0.0475448
0.5,-1.9,0.0565699
0.5,-1.8,0.0671874
0.5,-1.7,0.0796294
0.5,-1.6,0.094143
0.5,-1.5,0.110983
0.5,-1.4,0.130402
0.5,-1.3,0.152634
0.5,-1.2,0.177882
0.5,-1.1,0.20629
0.5,-1,0.237922
0.5,-0.9,0.272737
0.5,-0.8,0.31057
0.5,-0.7,0.351118
0.5,-0.6,0.393935
0.5,-0.5,0.438445
0.5,-0.4,0.483968
0.5,-0.3,0.529759
0.5,-0.2,0.575054
0.5,-0.1,0.619124
0.5,-1.02696e-15,0.661314
0.5,0.1,0.701088
0.5,0.2,0.738041
0.5,0.3,0.771911
0.5,0.4,0.802574
0.5,0.5,0.830023
0.5,0.6,0.854348
0.5,0.7,0.875713
0.5,0.8,0.894331
0.5,0.9,0.910446
0.5,1,0.924311
0.5,1.1,0.93618
0.5,1.2,0.946296
0.5,1.3,0.954886
0.5,1.4,0.962157
0.5,1.5,0.968295
0.5,1.6,0.973465
0.5,1.7,0.977811
0.5,1.8,0.981459
0.5,1.9,0.984516
0.5,2,0.987076
0.5,2.1,0.989218
0.5,2.2,0.991008
0.5,2.3,0.992503
0.5,2.4,0.993751
0.5,2.5,0.994792
0.5,2.6,0.99566
0.5,2.7,0.996385
0.5,2.8,0.996988
0.5,2.9,0.997492
0.5,3,0.997911
0.5,3.1,0.99826
0.5,3.2,0.998551
0.5,3.3,0.998794
0.5,3.4,0.998995
0.5,3.5,0.999164
0.5,3.6,0.999304
0.5,3.7,0.99942
0.5,3.8,0.999517
0.5,3.9,0.999598
0.5,4,0.999665
0.5,4.1,0.999721
0.5,4.2,0.999768
0.5,4.3,0.999807
0.5,4.4,0.999839
0.5,4.5,0.999866
0.5,4.6,0.999889
0.5,4.7,0.999907
0.5,4.8,0.999923
0.5,4.9,0.999936
0.5,5,0.999946
0.6,-5,0.000243952
0.6,-4.9,0.000293022
0.6,-4.8,0.000351959
0.6,-4.7,0.000422746
0.6,-4.6,0.000507762
0.6,-4.5,0.000609864
0.6,-4.4,0.000732483
0.6,-4.3,0.000879734
0.6,-4.2,0.00105655
0.6,-4.1,0.00126887
0.6,-4,0.00152379
0.6,-3.9,0.00182982
0.6,-3.8,0.00219718
0.6,-3.7,0.0026381
0.6,-3.6,0.00316723
0.6,-3.5,0.00380207
0.6,-3.4,0.00456358
0.6,-3.3,0.00547677
0.6,-3.2,0.00657149
0.6,-3.1,0.0078833
0.6,-3,0.00945447
0.6,-2.9,0.0113352
0.6,-2.8,0.0135849
0.6,-2.7,0.0162738
0.6,-2.6,0.0194844
0.6,-2.5,0.0233134
0.6,-2.4,0.0278735
0.6,-2.3,0.0332951
0.6,-2.2,0.0397281
0.6,-2.1,0.0473433
0.6,-2,0.0563324
0.6,-1.9,0.0669085
0.6,-1.8,0.0793033
0.6,-1.7,0.0937635
0.6,-1.6,0.110544
0.6,-1.5,0.129897
0.6,-1.4,0.152059
0.6,-1.3,0.177231
0.6,-1.2,0.205561
0.6,-1.1,0.237114
0.6,-1,0.271853
0.6,-0.9,0.309616
0.6,-0.8,0.350103
0.6,-0.7,0.392871
0.6,-0.6,0.437347
0.6,-0.5,0.482855
0.6,-0.4,0.528648
0.6,-0.3,0.573965
0.6,-0.2,0.618072
0.6,-0.1,0.660315
0.6,-1.02696e-15,0.700153
0.6,0.1,0.737178
0.6,0.2,0.771125
0.6,0.3,0.801867
0.6,0.4,0.829393
0.6,0.5,0.853792
0.6,0.6,0.875227
0.6,0.7,0.893909
0.6,0.8,0.910082
0.6,0.9,0.923999
0.6,1,0.935913
0.6,1.1,0.946069
0.6,1.2,0.954694
0.6,1.3,0.961994
0.6,1.4,0.968158
0.6,1.5,0.973349
0.6,1.6,0.977714
0.6,1.7,0.981377
0.6,1.8,0.984448
0.6,1.9,0.987019
0.6,2,0.98917
0.6,2.1,0.990968
0.6,2.2,0.992469
0.6,2.3,0.993723
0.6,2.4,0.994769
0.6,2.5,0.995641
0.6,2.6,0.996369
0.6,2.7,0.996975
0.6,2.8,0.99748
0.6,2.9,0.997902
0.6,3,0.998252
0.6,3.1,0.998545
0.6,3.2,0.998788
0.6,3.3,0.998991
0.6,3.4,0.99916
0.6,3.5,0.999301
0.6,3.6,0.999418
0.6,3.7,0.999515
0.6,3.8,0.999596
0.6,3.9,0.999664
0.6,4,0.99972
0.6,4.1,0.999767
0.6,4.2,0.999806
0.6,4.3,0.999839
0.6,4.4,0.999866
0.6,4.5,0.999888
0.6,4.6,0.999907
0.6,4.7,0.999922
0.6,4.8,0.999935
0.6,4.9,0.999946
0.6,5,0.999955
0.7,-5,0.000291719
0.7,-4.9,0.000350394
0.7,-4.8,0.000420866
0.7,-4.7,0.000505504
0.7,-4.6,0.000607153
0.7,-4.5,0.000729227
0.7,-4.4,0.000875823
0.7,-4.3,0.00105186
0.7,-4.2,0.00126323
0.7,-4.1,0.00151702
0.7,-4,0.0018217
0.7,-3.9,0.00218743
0.7,-3.8,0.0026264
0.7,-3.7,0.00315318
0.7,-3.6,0.00378522
