x1,x2,prob
-0.3,-3.7,0.00153053
-0.3,-3.6,0.00179101
-0.3,-3.5,0.00209572
-0.3,-3.4,0.00245215
-0.3,-3.3,0.00286902
-0.3,-3.2,0.00335652
-0.3,-3.1,0.00392653
-0.3,-3,0.0045929
-0.3,-2.9,0.00537175
-0.3,-2.8,0.00628184
-0.3,-2.7,0.00734498
-0.3,-2.6,0.00858649
-0.3,-2.5,0.0100357
-0.3,-2.4,0.0117267
-0.3,-2.3,0.0136986
-0.3,-2.2,0.0159967
-0.3,-2.1,0.0186731
-0.3,-2,0.0217874
-0.3,-1.9,0.0254076
-0.3,-1.8,0.0296111
-0.3,-1.7,0.0344855
-0.3,-1.6,0.0401291
-0.3,-1.5,0.0466516
-0.3,-1.4,0.0541744
-0.3,-1.3,0.0628304
-0.3,-1.2,0.0727631
-0.3,-1.1,0.084125
-0.3,-1,0.0970753
-0.3,-0.9,0.111776
-0.3,-0.8,0.128386
-0.3,-0.7,0.147056
-0.3,-0.6,0.167918
-0.3,-0.5,0.191077
-0.3,-0.4,0.216598
-0.3,-0.3,0.244497
-0.3,-0.2,0.27473
-0.3,-0.1,0.307181
-0.3,-1.02696e-15,0.341659
-0.3,0.1,0.377897
-0.3,0.2,0.415552
-0.3,0.3,0.45422
-0.3,0.4,0.493448
-0.3,0.5,0.532757
-0.3,0.6,0.571663
-0.3,0.7,0.609703
-0.3,0.8,0.646454
-0.3,0.9,0.681552
-0.3,1,0.714703
-0.3,1.1,0.745691
-0.3,1.2,0.774375
-0.3,1.3,0.800689
-0.3,1.4,0.82463
-0.3,1.5,0.846246
-0.3,1.6,0.865633
-0.3,1.7,0.882913
-0.3,1.8,0.898232
-0.3,1.9,0.911747
-0.3,2,0.92362
-0.3,2.1,0.934011
-0.3,2.2,0.943076
-0.3,2.3,0.950961
-0.3,2.4,0.957802
-0.3,2.5,0.963726
-0.3,2.6,0.968845
-0.3,2.7,0.973262
-0.3,2.8,0.977067
-0.3,2.9,0.980342
-0.3,3,0.983157
-0.3,3.1,0.985575
-0.3,3.2,0.98765
-0.3,3.3,0.98943
-0.3,3.4,0.990956
-0.3,3.5,0.992263
-0.3,3.6,0.993382
-0.3,3.7,0.994341
-0.3,3.8,0.995161
-0.3,3.9,0.995863
-0.3,4,0.996463
-0.3,4.1,0.996977
-0.3,4.2,0.997416
-0.3,4.3,0.997792
-0.3,4.4,0.998113
-0.3,4.5,0.998387
-0.3,4.6,0.998622
-0.3,4.7,0.998822
-0.3,4.8,0.998994
-0.3,4.9,0.99914
-0.3,5,0.999265
-0.2,-5,0.000236701
-0.2,-4.9,0.000277045
-0.2,-4.8,0.000324264
-0.2,-4.7,0.000379527
-0.2,-4.6,0.000444205
-0.2,-4.5,0.000519899
-0.2,-4.4,0.000608484
-0.2,-4.3,0.000712152
-0.2,-4.2,0.000833467
-0.2,-4.1,0.000975428
-0.2,-4,0.00114154
-0.2,-3.9,0.00133591
-0.2,-3.8,0.00156331
-0.2,-3.7,0.00182936
-0.2,-3.6,0.00214058
-0.2,-3.5,0.00250462
-0.2,-3.4,0.00293038
-0.2,-3.3,0.00342828
-0.2,-3.2,0.00401043
-0.2,-3.1,0.00469097
-0.2,-3,0.00548635
-0.2,-2.9,0.00641573
-0.2,-2.8,0.00750136
-0.2,-2.7,0.00876907
-0.2,-2.6,0.0102488
-0.2,-2.5,0.0119752
-0.2,-2.4,0.0139883
-0.2,-2.3,0.0163343
-0.2,-2.2,0.0190661
-0.2,-2.1,0.0222444
-0.2,-2,0.0259385
-0.2,-1.9,0.0302271
-0.2,-1.8,0.0351992
-0.2,-1.7,0.0409546
-0.2,-1.6,0.0476047
-0.2,-1.5,0.0552723
-0.2,-1.4,0.0640919
-0.2,-1.3,0.0742081
-0.2,-1.2,0.0857748
-0.2,-1.1,0.0989517
-0.2,-1,0.113901
-0.2,-0.9,0.13078
-0.2,-0.8,0.149738
-0.2,-0.7,0.170905
-0.2,-0.6,0.194379
-0.2,-0.5,0.220221
-0.2,-0.4,0.248439
-0.2,-0.3,0.278979
-0.2,-0.2,0.311716
-0.2,-0.1,0.346449
-0.2,-1.02696e-15,0.3829
-0.2,0.1,0.420716
-0.2,0.2,0.459487
-0.2,0.3,0.498754
-0.2,0.4,0.538036
-0.2,0.5,0.576852
-0.2,0.6,0.614742
-0.2,0.7,0.651289
-0.2,0.8,0.68614
-0.2,0.9,0.719011
-0.2,1,0.749695
-0.2,1.1,0.778062
-0.2,1.2,0.804055
-0.2,1.3,0.827678
-0.2,1.4,0.848988
-0.2,1.5,0.868082
-0.2,1.6,0.885089
-0.2,1.7,0.900156
-0.2,1.8,0.91344
-0.2,1.9,0.925104
-0.2,2,0.935307
-0.2,2.1,0.944205
-0.2,2.2,0.951941
-0.2,2.3,0.958652
-0.2,2.4,0.964461
-0.2,2.5,0.969479
-0.2,2.6,0.973808
-0.2,2.7,0.977538
-0.2,2.8,0.980747
-0.2,2.9,0.983505
-0.2,3,0.985873
-0.2,3.1,0.987906
-0.2,3.2,0.98965
-0.2,3.3,0.991144
-0.2,3.4,0.992424
-0.2,3.5,0.99352
-0.2,3.6,0.994459
-0.2,3.7,0.995262
-0.2,3.8,0.99595
-0.2,3.9,0.996537
-0.2,4,0.99704
-0.2,4.1,0.99747
-0.2,4.2,0.997838
-0.2,4.3,0.998152
-0.2,4.4,0.998421
-0.2,4.5,0.998651
-0.2,4.6,0.998847
-0.2,4.7,0.999015
-0.2,4.8,0.999158
-0.2,4.9,0.999281
-0.2,5,0.999385
-0.1,-5,0.000282987
-0.1,-4.9,0.000331218
-0.1,-4.8,0.000387666
-0.1,-4.7,0.00045373
-0.1,-4.6,0.000531046
-0.1,-4.5,0.000621529
-0.1,-4.4,0.000727418
-0.1,-4.3,0.000851331
-0.1,-4.2,0.000996332
-0.1,-4.1,0.001166
-0.1,-4,0.00136452
-0.1,-3.9,0.00159679
-0.1,-3.8,0.00186853
-0.1,-3.7,0.0021864
-0.1,-3.6,0.00255821
-0.1,-3.5,0.00299306
-0.1,-3.4,0.00350156
-0.1,-3.3,0.00409611
-0.1,-3.2,0.00479112
-0.1,-3.1,0.00560339
-0.1,-3,0.00655246
-0.1,-2.9,0.00766105
-0.1,-2.8,0.0089555
-0.1,-2.7,0.0104664
-0.1,-2.6,0.012229
-0.1,-2.5,0.0142841
-0.1,-2.4,0.0166788
-0.1,-2.3,0.0194671
-0.1,-2.2,0.0227107
-0.1,-2.1,0.0264802
-0.1,-2,0.0308556
-0.1,-1.9,0.0359272
-0.1,-1.8,0.0417965
-0.1,-1.7,0.0485763
-0.1,-1.6,0.0563912
-0.1,-1.5,0.0653769
-0.1,-1.4,0.0756796
-0.1,-1.3,0.087454
-0.1,-1.2,0.10086
-0.1,-1.1,0.11606
-0.1,-1,0.133212
-0.1,-0.9,0.152461
-0.1,-0.8,0.173933
-0.1,-0.7,0.197724
-0.1,-0.6,0.223887
-0.1,-0.5,0.252423
-0.1,-0.4,0.283268
-0.1,-0.3,0.316288
-0.1,-0.2,0.351271
-0.1,-0.1,0.387927
-0.1,-1.02696e-15,0.425898
-0.1,0.1,0.464762
-0.1,0.2,0.50406
-0.1,0.3,0.543307
-0.1,0.4,0.582024
-0.1,0.5,0.619756
-0.1,0.6,0.656094
-0.1,0.7,0.690693
-0.1,0.8,0.723279
-0.1,0.9,0.753657
-0.1,1,0.781706
-0.1,1.1,0.807377
-0.1,1.2,0.830684
-0.1,1.3,0.851689
-0.1,1.4,0.870494
-0.1,1.5,0.88723
-0.1,1.6,0.902047
-0.1,1.7,0.915104
-0.1,1.8,0.926561
-0.1,1.9,0.93658
-0.1,2,0.945312
-0.1,2.1,0.952903
-0.1,2.2,0.959485
-0.1,2.3,0.965181
-0.1,2.4,0.970101
-0.1,2.5,0.974344
-0.1,2.6,0.977999
-0.1,2.7,0.981143
-0.1,2.8,0.983846
-0.1,2.9,0.986166
-0.1,3,0.988157
-0.1,3.1,0.989865
-0.1,3.2,0.991328
-0.1,3.3,0.992582
-0.1,3.4,0.993656
-0.1,3.5,0.994575
-0.1,3.6,0.995361
-0.1,3.7,0.996034
-0.1,3.8,0.99661
-0.1,3.9,0.997102
-0.1,4,0.997523
-0.1,4.1,0.997883
-0.1,4.2,0.998191
-0.1,4.3,0.998454
-0.1,4.4,0.998679
-0.1,4.5,0.998871
-0.1,4.6,0.999035
-0.1,4.7,0.999176
-0.1,4.8,0.999296
-0.1,4.9,0.999398
-0.1,5,0.999486
-1.02696e-15,-5,0.00033832
-1.02696e-15,-4.9,0.000395979
-1.02696e-15,-4.8,0.000463459
-1.02696e-15,-4.7,0.000542432
-1.02696e-15,-4.6,0.000634853
-1.02696e-15,-4.5,0.000743011
-1.02696e-15,-4.4,0.000869578
-1.02696e-15,-4.3,0.00101768
-1.02696e-15,-4.2,0.00119098
-1.02696e-15,-4.1,0.00139375
-1.02696e-15,-4,0.00163099
-1.02696e-15,-3.9,0.00190853
-1.02696e-15,-3.8,0.0022332
-1.02696e-15,-3.7,0.00261294
-1.02696e-15,-3.6,0.00305707
-1.02696e-15,-3.5,0.00357641
-1.02696e-15,-3.4,0.00418361
-1.02696e-15,-3.3,0.00489339
-1.02696e-15,-3.2,0.0057229
-1.02696e-15,-3.1,0.00669208
-1.02696e-15,-3,0.0078241
-1.02696e-15,-2.9,0.00914585
-1.02696e-15,-2.8,0.0106885
-1.02696e-15,-2.7,0.012488
-1.02696e-15,-2.6,0.0145861
-1.02696e-15,-2.5,0.0170305
-1.02696e-15,-2.4,0.0198764
-1.02696e-15,-2.3,0.0231866
-1.02696e-15,-2.2,0.0270329
-1.02696e-15,-2.1,0.0314966
-1.02696e-15,-2,0.0366696
-1.02696e-15,-1.9,0.0426548
-1.02696e-15,-1.8,0.0495667
-1.02696e-15,-1.7,0.0575313
-1.02696e-15,-1.6,0.0666858
-1.02696e-15,-1.5,0.0771777
-1.02696e-15,-1.4,0.0891627
-1.02696e-15,-1.3,0.102802
-1.02696e-15,-1.2,0.118256
-1.02696e-15,-1.1,0.135682
-1.02696e-15,-1,0.155224
-1.02696e-15,-0.9,0.177004
-1.02696e-15,-0.8,0.201113
-1.02696e-15,-0.7,0.227597
-1.02696e-15,-0.6,0.256449
-1.02696e-15,-0.5,0.287597
-1.02696e-15,-0.4,0.320896
-1.02696e-15,-0.3,0.356123
-1.02696e-15,-0.2,0.392979
-1.02696e-15,-0.1,0.431095
-1.02696e-15,-1.02696e-15,0.470046
-1.02696e-15,0.1,0.509365
-1.02696e-15,0.2,0.548569
-1.02696e-15,0.3,0.587178
-1.02696e-15,0.4,0.624745
-1.02696e-15,0.5,0.660867
-1.02696e-15,0.6,0.695209
-1.02696e-15,0.7,0.727507
-1.02696e-15,0.8,0.757576
-1.02696e-15,0.9,0.785306
-1.02696e-15,1,0.810657
-1.02696e-15,1.1,0.833648
-1.02696e-15,1.2,0.85435
-1.02696e-15,1.3,0.872868
-1.02696e-15,1.4,0.889336
-1.02696e-15,1.5,0.903907
-1.02696e-15,1.6,0.916738
-1.02696e-15,1.7,0.927993
-1.02696e-15,1.8,0.937829
-1.02696e-15,1.9,0.946399
-1.02696e-15,2,0.953846
-1.02696e-15,2.1,0.960302
-1.02696e-15,2.2,0.965887
-1.02696e-15,2.3,0.970711
-1.02696e-15,2.4,0.97487
-1.02696e-15,2.5,0.978451
-1.02696e-15,2.6,0.981532
-1.02696e-15,2.7,0.984179
-1.02696e-15,2.8,0.986453
-1.02696e-15,2.9,0.988403
-1.02696e-15,3,0.990075
-1.02696e-15,3.1,0.991509
-1.02696e-15,3.2,0.992737
-1.02696e-15,3.3,0.993788
-1.02696e-15,3.4,0.994688
-1.02696e-15,3.5,0.995458
-1.02696e-15,3.6,0.996117
-1.02696e-15,3.7,0.996681
-1.02696e-15,3.8,0.997163
-1.02696e-15,3.9,0.997575
-1.02696e-15,4,0.997928
-1.02696e-15,4.1,0.998229
-1.02696e-15,4.2,0.998487
-1.02696e-15,4.3,0.998707
-1.02696e-15,4.4,0.998895
-1.02696e-15,4.5,0.999056
-1.02696e-15,4.6,0.999193
-1.02696e-15,4.7,0.999311
-1.02696e-15,4.8,0.999411
-1.02696e-15,4.9,0.999497
-1.02696e-15,5,0.99957
0.1,-5,0.00040447
0.1,-4.9,0.000473396
0.1,-4.8,0.000554061
0.1,-4.7,0.000648463
0.1,-4.6,0.000758937
0.1,-4.5,0.000888215
0.1,-4.4,0.00103949
0.1,-4.3,0.0012165
0.1,-4.2,0.00142361
0.1,-4.1,0.00166592
0.1,-4,0.00194939
0.1,-3.9,0.00228099
0.1,-3.8,0.00266885
0.1,-3.7,0.00312244
0.1,-3.6,0.00365285
0.1,-3.5,0.00427297
0.1,-3.4,0.00499784
0.1,-3.3,0.00584495
0.1,-3.2,0.00683466
0.1,-3.1,0.0079906
0.1,-3,0.00934022
0.1,-2.9,0.0109153
0.1,-2.8,0.0127525
0.1,-2.7,0.0148943
0.1,-2.6,0.0173895
0.1,-2.5,0.0202941
0.1,-2.4,0.0236722
0.1,-2.3,0.0275968
0.1,-2.2,0.0321506
0.1,-2.1,0.0374268
0.1,-2,0.04353
0.1,-1.9,0.0505762
0.1,-1.8,0.058693
0.1,-1.7,0.068019
0.1,-1.6,0.078703
0.1,-1.5,0.0909016
0.1,-1.4,0.104776
0.1,-1.3,0.120487
0.1,-1.2,0.13819
0.1,-1.1,0.158027
0.1,-1,0.180117
0.1,-0.9,0.204544
0.1,-0.8,0.23135
0.1,-0.7,0.260517
0.1,-0.6,0.291966
0.1,-0.5,0.325539
0.1,-0.4,0.361004
0.1,-0.3,0.398053
0.1,-0.2,0.436308
0.1,-0.1,0.475336
0.1,-1.02696e-15,0.514668
0.1,0.1,0.553819
0.1,0.2,0.592314
0.1,0.3,0.629708
0.1,0.4,0.665608
0.1,0.5,0.699688
0.1,0.6,0.731694
0.1,0.7,0.761453
0.1,0.8,0.788863
0.1,0.9,0.813893
0.1,1,0.836571
0.1,1.1,0.856971
0.1,1.2,0.875205
0.1,1.3,0.891408
0.1,1.4,0.905734
0.1,1.5,0.918344
0.1,1.6,0.929398
0.1,1.7,0.939055
0.1,1.8,0.947466
0.1,1.9,0.954772
0.1,2,0.961103
0.1,2.1,0.96658
0.1,2.2,0.971308
0.1,2.3,0.975384
0.1,2.4,0.978894
0.1,2.5,0.981913
0.1,2.6,0.984507
0.1,2.7,0.986733
0.1,2.8,0.988644
0.1,2.9,0.990282
0.1,3,0.991686
0.1,3.1,0.992888
0.1,3.2,0.993918
0.1,3.3,0.994799
0.1,3.4,0.995553
0.1,3.5,0.996198
0.1,3.6,0.99675
0.1,3.7,0.997222
0.1,3.8,0.997626
0.1,3.9,0.997971
0.1,4,0.998266
0.1,4.1,0.998518
0.1,4.2,0.998734
0.1,4.3,0.998918
0.1,4.4,0.999076
0.1,4.5,0.99921
0.1,4.6,0.999325
0.1,4.7,0.999423
0.1,4.8,0.999507
0.1,4.9,0.999579
0.1,5,0.99964
0.2,-5,0.000483546
0.2,-4.9,0.00056594
0.2,-4.8,0.000662365
0.2,-4.7,0.000775205
0.2,-4.6,0.000907252
0.2,-4.5,0.00106177
0.2,-4.4,0.00124257
0.2,-4.3,0.00145411
0.2,-4.2,0.0017016
0.2,-4.1,0.00199113
0.2,-4,0.00232981
0.2,-3.9,0.00272594
0.2,-3.8,0.00318921
0.2,-3.7,0.00373092
0.2,-3.6,0.00436423
0.2,-3.5,0.0051045
0.2,-3.4,0.00596959
0.2,-3.3,0.00698025
0.2,-3.2,0.00816062
0.2,-3.1,0.00953867
0.2,-3,0.0111468
0.2,-2.9,0.0130225
0.2,-2.8,0.015209
0.2,-2.7,0.0177559
0.2,-2.6,0.0207205
0.2,-2.5,0.0241678
0.2,-2.4,0.0281721
0.2,-2.3,0.0328176
0.2,-2.2,0.038199
0.2,-2.1,0.0444224
0.2,-2,0.0516052
0.2,-1.9,0.0598767
0.2,-1.8,0.0693769
0.2,-1.7,0.0802559
0.2,-1.6,0.0926709
0.2,-1.5,0.106783
0.2,-1.4,0.122754
0.2,-1.3,0.140737
0.2,-1.2,0.160872
0.2,-1.1,0.183273
0.2,-1,0.20802
0.2,-0.9,0.235146
0.2,-0.8,0.264627
0.2,-0.7,0.296373
0.2,-0.6,0.330216
0.2,-0.5,0.365915
0.2,-0.4,0.40315
0.2,-0.3,0.441535
0.2,-0.2,0.480632
0.2,-0.1,0.519968
0.2,-1.02696e-15,0.559058
0.2,0.1,0.597429
0.2,0.2,0.634643
0.2,0.3,0.670315
0.2,0.4,0.704129
0.2,0.5,0.735841
0.2,0.6,0.765287
0.2,0.7,0.792376
0.2,0.8,0.817087
0.2,0.9,0.839452
0.2,1,0.859553
0.2,1.1,0.877504
0.2,1.2,0.893446
0.2,1.3,0.907531
0.2,1.4,0.919921
0.2,1.5,0.930778
0.2,1.6,0.940259
0.2,1.7,0.948512
0.2,1.8,0.95568
0.2,1.9,0.961889
0.2,2,0.967259
0.2,2.1,0.971894
0.2,2.2,0.975889
0.2,2.3,0.979328
0.2,2.4,0.982286
0.2,2.5,0.984827
0.2,2.6,0.987008
0.2,2.7,0.98888
0.2,2.8,0.990484
0.2,2.9,0.991859
0.2,3,0.993036
0.2,3.1,0.994045
0.2,3.2,0.994908
0.2,3.3,0.995646
0.2,3.4,0.996278
0.2,3.5,0.996818
0.2,3.6,0.997281
0.2,3.7,0.997676
0.2,3.8,0.998014
0.2,3.9,0.998302
0.2,4,0.998549
0.2,4.1,0.99876
0.2,4.2,0.998941
0.2,4.3,0.999095
0.2,4.4,0.999227
0.2,4.5,0.999339
0.2,4.6,0.999435
0.2,4.7,0.999518
0.2,4.8,0.999588
0.2,4.9,0.999648
0.2,5,0.999699
0.3,-5,0.000578074
0.3,-4.9,0.000676564
0.3,-4.8,0.000791822
0.3,-4.7,0.000926696
0.3,-4.6,0.00108452
0.3,-4.5,0.00126919
0.3,-4.4,0.00148525
0.3,-4.3,0.00173804
0.3,-4.2,0.00203375
0.3,-4.1,0.00237967
0.3,-4,0.00278425
0.3,-3.9,0.0032574
0.3,-3.8,0.00381065
0.3,-3.7,0.00445744
0.3,-3.6,0.00521343
0.3,-3.5,0.00609686
0.3,-3.4,0.00712892
0.3,-3.3,0.00833422
0.3,-3.2,0.0097413
0.3,-3.1,0.0113832
0.3,-3,0.0132981
0.3,-2.9,0.0155302
0.3,-2.8,0.0181299
0.3,-2.7,0.0211556
0.3,-2.6,0.0246734
0.3,-2.5,0.0287591
0.3,-2.4,0.033498
0.3,-2.3,0.0389865
0.3,-2.2,0.0453321
0.3,-2.1,0.0526539
0.3,-2,0.0610827
0.3,-1.9,0.0707599
0.3,-1.8,0.0818366
0.3,-1.7,0.094471
0.3,-1.6,0.108825
0.3,-1.5,0.125058
0.3,-1.4,0.143324
0.3,-1.3,0.163758
0.3,-1.2,0.186471
0.3,-1.1,0.211538
0.3,-1,0.238984
0.3,-0.9,0.268778
0.3,-0.8,0.300818
0.3,-0.7,0.334927
0.3,-0.6,0.370853
0.3,-0.5,0.408267
0.3,-0.4,0.446775
0.3,-0.3,0.485932
0.3,-0.2,0.525263
0.3,-0.1,0.564283
0.3,-1.02696e-15,0.602523
0.3,0.1,0.63955
0.3,0.2,0.674989
0.3,0.3,0.708531
0.3,0.4,0.739946
0.3,0.5,0.769078
0.3,0.6,0.795847
0.3,0.7,0.820238
0.3,0.8,0.842292
0.3,0.9,0.862096
0.3,1,0.879768
0.3,1.1,0.89545
0.3,1.2,0.909297
0.3,1.3,0.921471
0.3,1.4,0.932133
0.3,1.5,0.94144
0.3,1.6,0.949539
0.3,1.7,0.95657
0.3,1.8,0.96266
0.3,1.9,0.967924
0.3,2,0.972468
0.3,2.1,0.976383
0.3,2.2,0.979754
0.3,2.3,0.982652
0.3,2.4,0.985141
0.3,2.5,0.987278
0.3,2.6,0.989111
0.3,2.7,0.990682
0.3,2.8,0.992028
0.3,2.9,0.993182
0.3,3,0.994169
0.3,3.1,0.995014
0.3,3.2,0.995737
0.3,3.3,0.996356
0.3,3.4,0.996885
0.3,3.5,0.997338
0.3,3.6,0.997724
0.3,3.7,0.998055
0.3,3.8,0.998338
0.3,3.9,0.99858
0.3,4,0.998786
0.3,4.1,0.998963
0.3,4.2,0.999114
0.3,4.3,0.999243
0.3,4.4,0.999353
0.3,4.5,0.999447
0.3,4.6,0.999528
0.3,4.7,0.999597
0.3,4.8,0.999655
0.3,4.9,0.999705
0.3,5,0.999748
0.4,-5,0.000691068
0.4,-4.9,0.000808794
0.4,-4.8,0.000946557
0.4,-4.7,0.00110776
0.4,-4.6,0.00129638
0.4,-4.5,0.00151707
0.4,-4.4,0.00177525
0.4,-4.3,0.00207729
0.4,-4.2,0.00243059
0.4,-4.1,0.00284381
0.4,-4,0.00332705
0.4,-3.9,0.00389207
0.4,-3.8,0.00455262
0.4,-3.7,0.00532468
0.4,-3.6,0.00622684
0.4,-3.5,0.00728074
0.4,-3.4,0.00851148
0.4,-3.3,0.00994819
0.4,-3.2,0.0116246
0.4,-3.1,0.0135795
0.4,-3,0.015858
0.4,-2.9,0.0185117
0.4,-2.8,0.0215996
0.4,-2.7,0.0251894
0.4,-2.6,0.0293579
0.4,-2.5,0.034192
0.4,-2.4,0.0397896
0.4,-2.3,0.0462596
0.4,-2.2,0.0537228
0.4,-2.1,0.0623113
0.4,-2,0.0721683
0.4,-1.9,0.0834457
0.4,-1.8,0.0963024
0.4,-1.7,0.1109
0.4,-1.6,0.127399
0.4,-1.5,0.14595
0.4,-1.4,0.166685
0.4,-1.3,0.189713
0.4,-1.2,0.2151
0.4,-1.1,0.242866
0.4,-1,0.27297
0.4,-0.9,0.305301
0.4,-0.8,0.339672
0.4,-0.7,0.375819
0.4,-0.6,0.413405
0.4,-0.5,0.452027
0.4,-0.4,0.491236
0.4,-0.3,0.530553
0.4,-0.2,0.569494
0.4,-0.1,0.607595
0.4,-1.02696e-15,0.644429
0.4,0.1,0.679628
0.4,0.2,0.712895
0.4,0.3,0.744009
0.4,0.4,0.772826
0.4,0.5,0.799273
0.4,0.6,0.823346
0.4,0.7,0.845091
0.4,0.8,0.8646
0.4,0.9,0.881995
0.4,1,0.89742
0.4,1.1,0.911032
0.4,1.2,0.922993
0.4,1.3,0.933464
0.4,1.4,0.942599
0.4,1.5,0.950546
0.4,1.6,0.957443
0.4,1.7,0.963415
0.4,1.8,0.968577
0.4,1.9,0.97303
0.4,2,0.976868
0.4,2.1,0.98017
0.4,2.2,0.98301
0.4,2.3,0.985448
0.4,2.4,0.987542
0.4,2.5,0.989337
0.4,2.6,0.990876
0.4,2.7,0.992195
0.4,2.8,0.993324
0.4,2.9,0.994291
0.4,3,0.995118
0.4,3.1,0.995826
0.4,3.2,0.996432
0.4,3.3,0.99695
0.4,3.4,0.997393
0.4,3.5,0.997772
0.4,3.6,0.998096
0.4,3.7,0.998373
0.4,3.8,0.99861
0.4,3.9,0.998812
0.4,4,0.998985
0.4,4.1,0.999133
0.4,4.2,0.999259
0.4,4.3,0.999367
0.4,4.4,0.999459
0.4,4.5,0.999538
0.4,4.6,0.999605
0.4,4.7,0.999662
0.4,4.8,0.999712
0.4,4.9,0.999754
0.4,5,0.99979
0.5,-5,0.00082613
0.5,-4.9,0.000966842
0.5,-4.8,0.0011315
0.5,-4.7,0.00132415
0.5,-4.6,0.00154956
0.5,-4.5,0.00181327
0.5,-4.4,0.00212176
0.5,-4.3,0.0024826
0.5,-4.2,0.00290464
0.5,-4.1,0.00339818
0.5,-4,0.00397524
0.5,-3.9,0.00464983
0.5,-3.8,0.00543828
0.5,-3.7,0.00635957
0.5,-3.6,0.00743576
0.5,-3.5,0.00869248
0.5,-3.4,0.0101594
0.5,-3.3,0.011871
0.5,-3.2,0.0138668
0.5,-3.1,0.0161927
0.5,-3,0.0189013
0.5,-2.9,0.0220527
0.5,-2.8,0.0257158
0.5,-2.7,0.0299688
0.5,-2.6,0.0348999
0.5,-2.5,0.0406085
0.5,-2.4,0.0472051
0.5,-2.3,0.054812
0.5,-2.2,0.0635631
0.5,-2.1,0.0736025
0.5,-2,0.0850834
0.5,-1.9,0.0981655
0.5,-1.8,0.113011
0.5,-1.7,0.129777
0.5,-1.6,0.148615
0.5,-1.5,0.169654
0.5,-1.4,0.192997
0.5,-1.3,0.218705
0.5,-1.2,0.24679
0.5,-1.1,0.277202
0.5,-1,0.309821
0.5,-0.9,0.344448
0.5,-0.8,0.380811
0.5,-0.7,0.418561
0.5,-0.6,0.45729
0.5,-0.5,0.496541
0.5,-0.4,0.535836
0.5,-0.3,0.57469
0.5,-0.2,0.612644
0.5,-0.1,0.649277
0.5,-1.02696e-15,0.684231
0.5,0.1,0.71722
0.5,0.2,0.748031
0.5,0.3,0.77653
0.5,0.4,0.802657
0.5,0.5,0.826412
0.5,0.6,0.84785
0.5,0.7,0.867065
0.5,0.8,0.884186
0.5,0.9,0.899358
0.5,1,0.912738
0.5,1.1,0.924488
0.5,1.2,0.93477
0.5,1.3,0.943737
0.5,1.4,0.951535
0.5,1.5,0.9583
0.5,1.6,0.964156
0.5,1.7,0.969216
0.5,1.8,0.973582
0.5,1.9,0.977343
0.5,2,0.980579
0.5,2.1,0.983361
0.5,2.2,0.98575
0.5,2.3,0.9878
0.5,2.4,0.989559
0.5,2.5,0.991066
0.5,2.6,0.992357
0.5,2.7,0.993463
0.5,2.8,0.99441
0.5,2.9,0.99522
0.5,3,0.995914
0.5,3.1,0.996507
0.5,3.2,0.997014
0.5,3.3,0.997448
0.5,3.4,0.997819
0.5,3.5,0.998136
0.5,3.6,0.998407
0.5,3.7,0.998639
0.5,3.8,0.998837
0.5,3.9,0.999006
0.5,4,0.999151
0.5,4.1,0.999274
0.5,4.2,0.99938
0.5,4.3,0.99947
0.5,4.4,0.999547
0.5,4.5,0.999613
0.5,4.6,0.99967
0.5,4.7,0.999718
0.5,4.8,0.999759
0.5,4.9,0.999794
0.5,5,0.999824
0.6,-5,0.000987563
0.6,-4.9,0.00115574
0.6,-4.8,0.00135252
0.6,-4.7,0.00158275
0.6,-4.6,0.00185209
0.6,-4.5,0.00216718
0.6,-4.4,0.00253573
0.6,-4.3,0.00296676
0.6,-4.2,0.00347082
0.6,-4.1,0.00406016
0.6,-4,0.0047491
0.6,-3.9,0.00555429
0.6,-3.8,0.00649511
0.6,-3.7,0.00759406
0.6,-3.6,0.0088773
0.6,-3.5,0.0103751
0.6,-3.4,0.0121225
0.6,-3.3,0.0141601
0.6,-3.2,0.0165343
0.6,-3.1,0.0192989
0.6,-3,0.0225151
0.6,-2.9,0.026253
0.6,-2.8,0.030592
0.6,-2.7,0.0356219
0.6,-2.6,0.0414435
0.6,-2.5,0.0481689
0.6,-2.4,0.0559221
0.6,-2.3,0.0648382
0.6,-2.2,0.0750628
0.6,-2.1,0.0867503
0.6,-2,0.100061
0.6,-1.9,0.115156
0.6,-1.8,0.132193
0.6,-1.7,0.151321
0.6,-1.6,0.172665
0.6,-1.5,0.196324
0.6,-1.4,0.222353
0.6,-1.3,0.250757
0.6,-1.2,0.281475
0.6,-1.1,0.314378
0.6,-1,0.349257
0.6,-0.9,0.385828
0.6,-0.8,0.423735
0.6,-0.7,0.462562
0.6,-0.6,0.501847
0.6,-0.5,0.541111
0.6,-0.4,0.57987
0.6,-0.3,0.617668
0.6,-0.2,0.654095
0.6,-0.1,0.688799
0.6,-1.02696e-15,0.721504
0.6,0.1,0.75201
0.6,0.2,0.780192
0.6,0.3,0.805997
0.6,0.4,0.829436
0.6,0.5,0.850567
0.6,0.6,0.869493
0.6,0.7,0.886342
0.6,0.8,0.901262
0.6,0.9,0.914414
0.6,1,0.925957
0.6,1.1,0.936052
0.6,1.2,0.944853
0.6,1.3,0.952504
0.6,1.4,0.95914
0.6,1.5,0.964882
0.6,1.6,0.969843
